PartNum,PartDescription,TypeCodeDesc,PartActive,ProdCode,ClassID,MtlAnalysisCode,RefCategory,RunOut,TrackSerialNum,BuyToOrder,DuplicatedFrom_c,NonStock,QtyBearing,PhantomBOM_c,PartPlant_PrimWhse,ExcessInventoryStatus_c,PartPlant_MinimumQty,PartPlant_MaximumQty,PartPlant_SafetyQty,PartPlant_BackFlush,PurAgent_Name,PartPlant_MinOrderQty,Calculated_QntyOnHand,PartPlant_LeadTime,GeneratePOSugg,Vendor_Name,PlannerName,PartPlant_PlanTimeFence,PartPlant_ReschedInDelta,PartPlant_ReschedOutDelta,ProcessMRP,PartPlant_MinStartQty,PartPlant_MaxMfgLotSize,PartPlant_MfgLotMultiple,PartPlant_DaysOfSupply,PartPlant_ReceiveTime,Part_DropShip,Part_DropShippable_c,Calculated_StdCost,Calculated_LastCost,CriticalPart_c,PartPlant_CurrMfgYTD_c,PartPlant_CurrPurYTD_c,PartPlant_CurrSoldYTD_c,PartPlant_CurrUsedYTD_c,PartPlant_PrevMfgYTD_c,PartPlant_PrevPurYTD_c,PartPlant_PrevSoldYTD_c,PartPlant_PrevUsedYTD_c,PartPlant_Prev2MfgYTD_c,PartPlant_Prev2PurYTD_c,PartPlant_Prev2SoldYTD_c,PartPlant_Prev2UsedYTD_c,PurAgent_BuyerID,Person_PersonID,Part_UnitPrice,Part_AvgPrice_c,PartCost_StdLaborCost,PartCost_StdBurdenCost,PartCost_StdMaterialCost,PartCost_StdSubContCost,PartCost_StdMtlBurCost,PartCost_LastLaborCost,PartCost_LastBurdenCost,PartCost_LastMaterialCost,PartCost_CurLbrUnitCost_c,PartCost_CurBurUnitCost_c,PartCost_CurMtlUnitCost_c,PartCost_CurSubUnitCost_c,PartCost_CurMatBurUnitCost_c,PartCost_CurTotUnitCost_c,Part_MotorLeadTime_c,PartXRefInt_XRefPartNum,ProdGrup_MarketDivision_c,VendPart_VenPartNum,LinkToContract,Site_BuyToOrder,Site_NonStock,Site_QtyBearing,Site_LinkToContract,Site_DropShip,Site_Type,CurrentYR_Mfg,CurrentYR_Pur,CurrentYR_Sold,CurrentYR_Used,PrevYR_Mfg,PrevYR_Pur,PrevYR_Sold,PrevYR_Used,Prev2YR_Mfg,Prev2YR_Pur,Prev2YR_Sold,Prev2YR_Used,R12Current_Mfg,R12Current_Pur,R12Current_Sold,R12Current_Used,R12PrevCurrent_Mfg,R12PrevCurrent_Pur,R12PrevCurrent_Sold,R12PrevCurrent_Used,R12Prev2Current_Mfg,R12Prev2Current_Pur,R12Prev2Current_Sold,R12Prev2Current_Used,ProdCell,SOPGroup,DailyUsage,InvDaysOnHand,InvDaysOnHandReason,OpenPOQty,SalesDemandQty,JobDemandQty,UnfirmJobDemandQty,TotalDemandQty,PartRev,ApprovedPartRev,CountryOfOrigin,MarketSegment,HTSCode,SchedBcode,ExcludefromMOH_c
188-003,RETAINING STEM,Purchased,Active,1010-010,10RM,,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,FALSE,1220,0,0,TRUE,Hipolito Martinez,1000,16011,75,TRUE,SMITH & WESSON CORP.,Hipolito Martinez,0,0,0,TRUE,0,0,0,21,5,FALSE,FALSE,1.89,1.89,FALSE,0,0,0,0,0,0,0,4055,0,26,0,2726,201,201,0,0,0,0,1.89,0,0,0,0,1.89,0,0,1.89,0,0,1.89,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,0,0,0,0,0,0,4055,0,26,0,2726,0,0,0,4055,0,26,0,2726,0,21115,0,7008,-,RM,11.109589,1441.187428,4-Very Slow Moving over 240 Days On Hand,0,0,0,0,,D,Approved,United States,,,,FALSE
194-4044,LABEL TACO GENIE,Purchased,Active,1010-010,10RM,,BLEND,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,FALSE,58,0,0,TRUE,Chi Carpenter,1000,658,25,TRUE,WILLINGTON NAMEPLATES INC,Chi Carpenter,0,0,0,TRUE,0,0,0,14,5,FALSE,FALSE,1.87,1.63,FALSE,0,0,0,0,0,2000,0,1495,0,500,0,876,210,210,0,0,0,0,1.87,0,0,0,0,1.63,0,0,1.63,0,0,1.63,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,0,0,0,0,2000,0,1495,0,500,0,876,0,2000,0,1495,0,500,0,876,0,0,0,1953,-,RM,4.09589,160.648845,3-Slow Moving 120 to 240 Days On Hand,0,0,0,0,,A,Approved,United States,,,,FALSE
008-836,PAD(FOR WOOD CRATE FOR KOREA),Purchased,Active,1010-010,10RM,,BLEND,RunOut,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,TRUE,0,0,0,TRUE,Joe Bianchi,100,65,10,TRUE,RAND-WHITNEY CONTAINER,Joe Bianchi,0,0,0,TRUE,0,0,250,15,5,FALSE,FALSE,1.86,1.86,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1.86,0,0,0,0,1.86,0,0,1.86,0,0,1.86,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,RM,0,0,0-Zero/Negative Days On Hand,0,0,0,0,,A,Approved,United States,,,,FALSE
194-2441,"ASSY,IMPELLER",Purchased,Active,1010-010,10RM,,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,FALSE,200,0,0,TRUE,Iris Perez,1600,262,50,TRUE,MAMCO PRECISION MOLDERS,Carmen Vazquez,0,0,0,TRUE,0,0,0,14,5,FALSE,FALSE,1.85,1.85,FALSE,0,0,0,0,0,12600,0,12255,0,6800,0,11487,102,208,0,0,0,0,1.85,0,0,0,0,1.85,0,0,1.85,0,0,1.85,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,0,0,0,0,12600,0,12255,0,6800,0,11487,0,12600,0,12255,0,6800,0,10675,0,16000,0,16049,-,RM,33.575342,7.803345,1-Active 0 to 60 Days On Hand,3200,0,0,0,,AC,Approved,United States,,,,FALSE
194-1464,"ASSY,IMPELLER,MACH.",Purchased,Active,1010-010,10RM,,MOH,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,FALSE,400,0,0,TRUE,Iris Perez,500,636,50,TRUE,MAMCO PRECISION MOLDERS,Carmen Vazquez,0,0,0,TRUE,0,0,0,21,5,FALSE,FALSE,1.85,1.85,FALSE,0,0,0,0,0,2000,0,2970,0,1000,0,1982,102,208,0,0,0,0,1.85,0,0,0,0,1.85,0,0,1.85,0,0,1.85,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,0,0,0,0,2000,0,2970,0,1000,0,1982,0,2000,0,2970,0,1000,0,1982,0,4690,0,2638,-,RM,8.136986,78.161619,2-Excess Inventory 60 to 120 Days On Hand,1500,0,0,0,,W,Approved,United States,,,,FALSE
2400-803,CARTON 2400 SERIES,Purchased,Active,1010-010,10RM,3,BLEND,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,FALSE,150,0,0,TRUE,Joe Bianchi,450,797,5,TRUE,RAND-WHITNEY CONTAINER,Joe Bianchi,0,0,0,TRUE,0,0,450,10,5,FALSE,FALSE,1.848,1.531,FALSE,0,425,0,0,0,3712,0,4072,0,2770,3,2547,2,2,0,150,0,0,1.848,0,0,0,0,1.531,0,0,1.531,0,0,1.531,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,425,0,0,0,3712,0,4072,0,2770,3,2547,0,4137,0,4072,0,2770,3,2582,0,4164,0,4043,-,RM,11.156164,71.440326,2-Excess Inventory 60 to 120 Days On Hand,900,0,0,0,,-,Approved,United States,,,,TRUE
194-696,"ASSY,IMPELLER",Purchased,Active,1010-010,10RM,,BLEND,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,FALSE,143,0,0,TRUE,Iris Perez,1200,963,50,TRUE,MAMCO PRECISION MOLDERS,Carmen Vazquez,0,0,0,TRUE,0,0,0,21,5,FALSE,FALSE,1.84,2.09,FALSE,0,0,0,0,0,3400,0,2995,0,3600,0,3442,102,208,0,0,0,0,1.84,0,0,0,0,2.09,0,0,2.09,0,0,2.09,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,0,0,0,0,3400,0,2995,0,3600,0,3442,0,3400,0,2995,0,3600,0,3442,0,0,0,3097,-,RM,8.205479,117.360607,2-Excess Inventory 60 to 120 Days On Hand,2400,0,0,0,,AC,Approved,United States,,,,FALSE
099-012,"CARTON, INDIVIDUAL",Purchased,Active,1010-010,10RM,3,BLEND,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,FALSE,50,0,0,TRUE,Joe Bianchi,150,50,7,FALSE,RAND-WHITNEY CONTAINER,Joe Bianchi,0,0,0,TRUE,0,0,0,21,5,FALSE,FALSE,1.839,1.839,FALSE,0,0,0,0,0,0,0,1,0,165,0,123,2,2,0,0,0,0,1.839,0,0,0,0,1.839,0,0,1.83903,0,0,1.83903,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,0,0,0,0,0,0,1,0,165,0,123,0,0,0,1,0,0,0,123,0,165,0,113,-,RM,0.002739,18254.83753,4-Very Slow Moving over 240 Days On Hand,0,0,0,0,,BT,Approved,United States,,,,FALSE
112-800,"CARTON,INDIVID.",Purchased,Active,1010-011,10RM,3,BLEND,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,FALSE,50,0,0,TRUE,Joe Bianchi,200,174,10,TRUE,RAND-WHITNEY CONTAINER,Joe Bianchi,0,0,0,TRUE,0,0,200,21,5,FALSE,FALSE,1.83599,2.016,FALSE,0,0,0,0,0,450,2,369,0,387,0,360,2,2,0,0,0,0,1.83599,0,0,0,0,2.016,0,0,2.016,0,0,2.016,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,0,0,0,0,450,2,369,0,387,0,360,0,450,2,369,0,387,0,360,0,210,0,258,-,HEMAC RM,1.016438,171.186043,3-Slow Moving 120 to 240 Days On Hand,0,0,0,0,,C,Approved,United States,,,4819.20.0040,TRUE
188-021,"BIMETAL DISC, 1'' DIA.        
****************************************
HANDLE PACKAGING WITH CARE-DO NOT OPEN!
MOVE TO ASSY CELL IN ORIGINAL CONTAINER
- DISCS MUST BE KEPT CLEAN
- DO NOT CONTACT WITH BARE HANDS/FINGERS
  (USE APPROVED HANDLING METHODS ONLY)
- DO NOT FINGER SNAP, DROP, OR DAMAGE
****************************************",Purchased,Active,1010-010,10RM,,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,FALSE,1000,0,0,TRUE,Hipolito Martinez,1000,2111,125,TRUE,DEMAICH INDUSTRIES INC,Hipolito Martinez,0,0,0,TRUE,0,0,0,21,5,FALSE,FALSE,1.82,1.7711,FALSE,0,0,0,0,0,1890,0,4407,0,4982,0,3030,201,201,0,0,0,0,1.82,0,0,0,0,1.7711,0,0,1.7711,0,0,1.7711,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,0,0,0,0,1890,0,4407,0,4982,0,3030,0,1890,0,4407,0,4982,0,3030,0,6871,0,7317,PNP,RM,12.073972,174.838901,3-Slow Moving 120 to 240 Days On Hand,3110,0,0,0,,A,Approved,United States,,,,FALSE
194-2898,"MOTOR HOUSING, STAMPED, 007/008",Purchased,Active,1010-010,10RM,,BLEND,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,FALSE,25575,0,0,TRUE,Hipolito Martinez,40320,117077,85,TRUE,SIMMONS INTERNATIONAL LTD,Hipolito Martinez,0,0,0,TRUE,0,0,1452,14,5,FALSE,FALSE,1.81275,1.281,FALSE,0,0,0,1510,0,448311,0,392181,0,183060,0,355274,201,201,0,0,0,0,1.81275,0,0,0,0,1.281,0,0,1.281,0,0,1.281,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,0,0,1510,0,448311,0,392181,0,183060,0,355274,0,448311,0,393374,0,183060,0,364969,0,241584,0,324989,006/007/0015,RM,1077.736986,109.107325,2-Excess Inventory 60 to 120 Days On Hand,177408,0,0,0,,K,Approved,Multi Source,,8413.91.9096,,FALSE
194-2898,"MOTOR HOUSING, STAMPED, 007/008",Purchased,Active,1010-010,10RM,,BLEND,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,FALSE,25575,0,0,TRUE,Hipolito Martinez,40320,117077,85,TRUE,SIMMONS INTERNATIONAL LTD,Hipolito Martinez,0,0,0,TRUE,0,0,1452,14,5,FALSE,FALSE,1.81275,1.281,FALSE,0,0,0,1510,0,448311,0,392181,0,183060,0,355274,201,201,0,0,0,0,1.81275,0,0,0,0,1.281,0,0,1.281,0,0,1.281,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,0,0,1510,0,448311,0,392181,0,183060,0,355274,0,448311,0,393374,0,183060,0,364969,0,241584,0,324989,006/007/0015,RM,1077.736986,109.107325,2-Excess Inventory 60 to 120 Days On Hand,177408,0,0,0,,H,Approved,Multi Source,,8413.91.9096,,FALSE
194-2898,"MOTOR HOUSING, STAMPED, 007/008",Purchased,Active,1010-010,10RM,,BLEND,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,FALSE,25575,0,0,TRUE,Hipolito Martinez,40320,117077,85,TRUE,SIMMONS INTERNATIONAL LTD,Hipolito Martinez,0,0,0,TRUE,0,0,1452,14,5,FALSE,FALSE,1.81275,1.281,FALSE,0,0,0,1510,0,448311,0,392181,0,183060,0,355274,201,201,0,0,0,0,1.81275,0,0,0,0,1.281,0,0,1.281,0,0,1.281,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,0,0,1510,0,448311,0,392181,0,183060,0,355274,0,448311,0,393374,0,183060,0,364969,0,241584,0,324989,006/007/0015,RM,1077.736986,109.107325,2-Excess Inventory 60 to 120 Days On Hand,177408,0,0,0,,L,Approved,Multi Source,,8413.91.9096,,FALSE
194-2535,CAPACITOR COVER,Purchased,Active,1010-010,10RM,,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,FALSE,470,0,0,TRUE,Hipolito Martinez,0,6662,75,TRUE,KILLEEN MACHINE TOOL CO. INC.,Hipolito Martinez,0,0,0,TRUE,0,0,750,21,5,FALSE,FALSE,1.81,1.81,FALSE,0,0,0,0,0,6461,0,1992,0,0,0,1245,201,201,0,0,0,0,1.81,0,0,0,0,1.81,0,0,1.81,0,0,1.81,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,0,0,0,0,6461,0,1992,0,0,0,1245,0,6461,0,1992,0,0,0,1260,0,3980,0,2718,-,RM,5.457534,1220.697846,4-Very Slow Moving over 240 Days On Hand,0,0,0,0,,J,Approved,United States,,,,FALSE
001-4242,INSTR SHT  SMARTPLUS ECB ENHANCEMENT,Purchased,Active,1010-010,10RM,,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,FALSE,0,0,0,TRUE,Joe Bianchi,0,15,360,TRUE,SIR SPEEDY,Joe Bianchi,0,0,0,TRUE,0,0,0,21,5,FALSE,FALSE,1.8,1.8,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1.8,0,0,0,0,1.8,0,0,1.8,0,0,1.8,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,-,RM,0,0,0-Zero/Negative Days On Hand,0,0,0,0,,-,Approved,,,,,FALSE
194-5057,"WIRE, MAGNET, 26GA., AUX",Manufactured,Active,1010-010,10RM,,,,FALSE,FALSE,,TRUE,TRUE,TRUE,TCRWHRM,FALSE,0,0,0,FALSE,Javier Santos,0,0,10,TRUE,,Javier Santos,0,0,0,FALSE,0,0,0,0,0,FALSE,FALSE,1.78692,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,209,209,0,0,0,0,1.78692,0,0,0,0,0,0,0,2.05677,0,0,2.05677,0,,Residential Circulator Business Unit,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,RM,,,,0,0,0,0,,-,Approved,,,,,FALSE
194-475,"SLEEVE,ANNEALED",Purchased,Active,1010-010,10RM,,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,TRUE,21000,0,0,TRUE,Hipolito Martinez,30000,6491,85,TRUE,ITW DRAWFORM,Hipolito Martinez,0,0,0,TRUE,0,0,10000,14,5,FALSE,FALSE,1.75,2.1329,FALSE,0,0,0,957,0,30132,0,72552,0,53196,0,67427,201,201,0,0,0,0,1.75,0,0,0,0,2.1329,0,0,2.1329,0,0,2.1329,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,0,0,957,0,30132,0,72552,0,53196,0,67427,0,30132,0,73683,0,53196,0,70403,0,108252,0,122420,006/007/0015,RM,201.871232,32.15416,1-Active 0 to 60 Days On Hand,50000,0,0,0,,AD,Approved,United States,,,,FALSE
194-5056,"CAPACITOR, 20 MFD, 250 VAC",Purchased,Active,1010-010,10RM,,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,TRUE,2000,0,0,TRUE,Hipolito Martinez,0,4424,160,TRUE,SIMMONS INTERNATIONAL LTD,Hipolito Martinez,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,1.75,1.81,FALSE,0,0,0,0,0,6500,0,5881,0,0,0,3960,201,201,0,0,0,0,1.75,0,0,0,0,1.81,0,0,1.81,0,0,1.81,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,0,0,0,0,6500,0,5881,0,0,0,3960,0,6500,0,5881,0,0,0,3960,0,6000,0,6098,-,RM,16.112328,274.572364,4-Very Slow Moving over 240 Days On Hand,5000,0,0,0,,-,Approved,Taiwan  Province of China,,8532.10.0000,,FALSE
110-1013,"FREEDOM FLANGE 1-1/2"" NPT DUCTILE IRON (GRAY)",Manufactured,Active,1010-011,10RM,,MOH,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,FALSE,500,0,0,TRUE,Chi Carpenter,1000,2000,10,TRUE,QUALITY SPRAYING,Chi Carpenter,0,0,0,TRUE,0,0,1000,21,0,FALSE,FALSE,1.74672,1.74672,FALSE,0,0,0,0,3000,0,0,2000,6000,0,0,5400,210,210,0,0,0,0,1.37,0.3,0.07672,0,0,1.37,0,0,1.82,0.38,0.10192,2.30192,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,M,0,0,0,0,3000,0,0,2000,6000,0,0,5400,3000,0,0,2000,6000,0,0,5400,6000,0,0,6600,-,HEMAC RM,5.479452,365.000003,4-Very Slow Moving over 240 Days On Hand,0,0,0,0,,J,Approved,,,,,FALSE
194-3253,009 IMPELLER GTX,Purchased,InActive,1010-010,10RM,,,RunOut,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,FALSE,0,0,0,FALSE,,0,0,0,TRUE,,,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,1.74,1.74,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1.74,0,0,0,0,1.74,0,0,1.74,0,0,1.74,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,RM,,,,0,0,0,0,,A,Approved,United States,,,,FALSE
194-2414,"BASE, CAPACITOR",Purchased,Active,1010-010,10RM,,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,FALSE,450,0,0,TRUE,Hipolito Martinez,0,547,75,TRUE,KILLEEN MACHINE TOOL CO. INC.,Hipolito Martinez,0,0,0,TRUE,0,0,500,21,5,FALSE,FALSE,1.73,1.73,FALSE,0,0,0,0,0,1500,0,1550,0,0,0,988,201,201,0,0,0,0,1.73,0,0,0,0,1.73,0,0,1.73,0,0,1.73,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,0,0,0,0,1500,0,1550,0,0,0,988,0,1500,0,1550,0,0,0,958,0,1000,0,2146,-,RM,4.246575,128.809687,3-Slow Moving 120 to 240 Days On Hand,1500,0,0,0,,W,Approved,United States,,,,FALSE
180-052,IMPELLER SHROUD (180-055),Purchased,InActive,1010-010,10RM,,,RunOut,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,TRUE,0,0,0,TRUE,Katie Enright,0,0,40,FALSE,MICROPEP,Katie Enright,0,0,0,TRUE,0,0,200,21,5,FALSE,FALSE,1.72,0.86,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,205,205,0,0,0,0,1.72,0,0,0,0,0.86,0,0,0.86,0,0,0.86,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,-,RM,,,,0,0,0,0,,F,Approved,United States,,,,FALSE
110-1009,"FREEDOM FLANGE,1-1/4''NPT,DUCTILE IRON (GREEN)",Purchased,Active,1010-010,10RM,,BLEND,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,FALSE,3592,0,0,TRUE,Hipolito Martinez,4000,22490,164,TRUE,REC FLOW TECHNOLOGIES LLP,Hipolito Martinez,0,0,0,TRUE,0,0,7000,21,5,FALSE,FALSE,1.71072,2.0064,FALSE,0,0,0,12,0,48000,7000,31904,0,20000,17000,40594,201,201,0,4,0,0,1.62,0,0.09072,0,0,1.9,0,0,1.9,0,0.1064,2.0064,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,0,0,12,0,48000,7000,31904,0,20000,17000,40594,0,48000,7000,33356,0,20000,17000,40594,0,72000,2000,43474,-,RM,110.564383,203.410894,3-Slow Moving 120 to 240 Days On Hand,20000,0,0,0,,H,Approved,Multi Source,,7307.19.3060,,FALSE
110-1009,"FREEDOM FLANGE,1-1/4''NPT,DUCTILE IRON (GREEN)",Purchased,Active,1010-010,10RM,,BLEND,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,FALSE,3592,0,0,TRUE,Hipolito Martinez,4000,22490,164,TRUE,REC FLOW TECHNOLOGIES LLP,Hipolito Martinez,0,0,0,TRUE,0,0,7000,21,5,FALSE,FALSE,1.71072,2.0064,FALSE,0,0,0,12,0,48000,7000,31904,0,20000,17000,40594,201,201,0,4,0,0,1.62,0,0.09072,0,0,1.9,0,0,1.9,0,0.1064,2.0064,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,0,0,12,0,48000,7000,31904,0,20000,17000,40594,0,48000,7000,33356,0,20000,17000,40594,0,72000,2000,43474,-,RM,110.564383,203.410894,3-Slow Moving 120 to 240 Days On Hand,20000,0,0,0,,L,Approved,Multi Source,,7307.19.3060,,FALSE
180-017,"SLEEVE, BEARING",Purchased,Active,1010-010,10RM,,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,FALSE,0,0,0,TRUE,Phetmany Marshall,0,0,60,TRUE,R & D TOOL ENGINEERING,Phetmany Marshall,0,0,0,TRUE,0,0,0,21,5,FALSE,FALSE,1.7,1.7,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,112,112,0,0,0,0,1.7,0,0,0,0,1.7,0,0,1.7,0,0,1.7,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,RM,,,,0,0,0,0,,D,Approved,United States,,,,FALSE
595-008,"SPRING,MAIN",Purchased,InActive,1010-010,10RM,,,RunOut,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,TRUE,50,0,0,FALSE,Hipolito Martinez,0,0,65,FALSE,LEE SPRING CO.,Hipolito Martinez,0,0,0,TRUE,0,0,0,21,5,FALSE,FALSE,1.69,1.69,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,201,201,0,0,0,0,1.69,0,0,0,0,1.69,0,0,1.69,0,0,1.69,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,RM,,,,0,0,0,0,,,Not Approved,United States,,,,FALSE
194-5036,"WIRE, MAGNET, 26GA., AUX, RED",Purchased,Active,1010-010,10RM,,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRBAY1,FALSE,0,0,0,FALSE,General Buyer,0,0,10,TRUE,,General Buyer,0,0,0,TRUE,0,0,0,0,0,FALSE,FALSE,1.67287,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,605,605,0,0,0,0,1.67287,0,0,0,0,0,0,0,1.67287,0,0,1.67287,0,,Residential Circulator Business Unit,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,RM,,,,0,0,0,0,,-,Approved,,,,,FALSE
194-763,"ASSY,IMPELLER",Purchased,Active,1010-010,10RM,,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,FALSE,400,0,0,TRUE,Iris Perez,2000,940,50,TRUE,MAMCO PRECISION MOLDERS,Phetmany Marshall,0,0,0,TRUE,0,0,0,21,5,FALSE,FALSE,1.67,1.67,FALSE,0,0,0,0,0,3200,0,2663,0,1789,0,2413,102,112,0,0,0,0,1.67,0,0,0,0,1.67,0,0,1.67,0,0,1.67,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,0,0,0,0,3200,0,2663,0,1789,0,2413,0,3200,0,2663,0,1789,0,2416,0,2324,0,4651,-,RM,7.29589,128.839661,3-Slow Moving 120 to 240 Days On Hand,1200,0,0,0,,AC,Approved,United States,,,,FALSE
194-1586,"BASE,CAPACITOR",Purchased,Active,1010-010,10RM,,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TCRWHRM,FALSE,500,0,0,TRUE,Hipolito Martinez,1500,1045,75,TRUE,KILLEEN MACHINE TOOL CO. INC.,Hipolito Martinez,0,0,0,TRUE,0,0,1500,21,5,FALSE,FALSE,1.65,1.65,FALSE,0,0,0,0,0,0,0,1561,0,3020,0,1798,201,201,0,0,0,0,1.65,0,0,0,0,1.65,0,0,1.65,0,0,1.65,0,,Residential Circulator Business Unit,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,P,0,0,0,0,0,0,0,1561,0,3020,0,1798,0,0,0,1561,0,3020,0,1798,0,2956,0,3433,-,RM,4.276712,244.346591,4-Very Slow Moving over 240 Days On Hand,2000,0,0,0,,W,Approved,United States,,,,FALSE
